category,machine,mode,language,impl,variant,memory_model,optimization_type,optimization_param,fp,N,time_sec,performance_gflops,error,real_sec,user_sec,sys_sec,source_file,energy_error_final,virial_ratio_final,dt,energy_error_worst,interactions_per_sec,step,time_per_step_sec
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,32 (FP_L=FP_M=32),2097152,,8280.0,,,,,legacy A3 OpenACC,,,,,377000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,32 (FP_L=FP_M=32),4194304,,8340.0,,,,,legacy A3 OpenACC,,,,,379000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,64 (FP_L=FP_M=64),1024,,74.3,,,,,legacy A3 OpenACC,,,,,3380000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,64 (FP_L=FP_M=64),2048,,149.0,,,,,legacy A3 OpenACC,,,,,6770000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,64 (FP_L=FP_M=64),4096,,294.0,,,,,legacy A3 OpenACC,,,,,13400000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,64 (FP_L=FP_M=64),8192,,590.0,,,,,legacy A3 OpenACC,,,,,26800000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,64 (FP_L=FP_M=64),16384,,1130.0,,,,,legacy A3 OpenACC,,,,,51500000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,64 (FP_L=FP_M=64),32768,,2200.0,,,,,legacy A3 OpenACC,,,,,100000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,64 (FP_L=FP_M=64),65536,,2760.0,,,,,legacy A3 OpenACC,,,,,125000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,64 (FP_L=FP_M=64),131072,,2700.0,,,,,legacy A3 OpenACC,,,,,123000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,64 (FP_L=FP_M=64),262144,,3510.0,,,,,legacy A3 OpenACC,,,,,160000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,64 (FP_L=FP_M=64),524288,,3630.0,,,,,legacy A3 OpenACC,,,,,165000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,64 (FP_L=FP_M=64),1048576,,3690.0,,,,,legacy A3 OpenACC,,,,,168000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,64 (FP_L=FP_M=64),2097152,,3720.0,,,,,legacy A3 OpenACC,,,,,169000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,64 (FP_L=FP_M=64),4194304,,3720.0,,,,,legacy A3 OpenACC,,,,,169000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,"32_64 (FP_L=32, FP_M=64)",1024,,75.0,,,,,legacy A3 OpenACC,,,,,3410000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,"32_64 (FP_L=32, FP_M=64)",2048,,149.0,,,,,legacy A3 OpenACC,,,,,6760000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,"32_64 (FP_L=32, FP_M=64)",4096,,294.0,,,,,legacy A3 OpenACC,,,,,13400000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,"32_64 (FP_L=32, FP_M=64)",8192,,590.0,,,,,legacy A3 OpenACC,,,,,26800000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,"32_64 (FP_L=32, FP_M=64)",16384,,1130.0,,,,,legacy A3 OpenACC,,,,,51600000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,"32_64 (FP_L=32, FP_M=64)",32768,,2200.0,,,,,legacy A3 OpenACC,,,,,100000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,"32_64 (FP_L=32, FP_M=64)",65536,,2760.0,,,,,legacy A3 OpenACC,,,,,125000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,"32_64 (FP_L=32, FP_M=64)",131072,,2700.0,,,,,legacy A3 OpenACC,,,,,123000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,"32_64 (FP_L=32, FP_M=64)",262144,,3510.0,,,,,legacy A3 OpenACC,,,,,160000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,"32_64 (FP_L=32, FP_M=64)",524288,,3630.0,,,,,legacy A3 OpenACC,,,,,165000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,"32_64 (FP_L=32, FP_M=64)",1048576,,3690.0,,,,,legacy A3 OpenACC,,,,,168000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,"32_64 (FP_L=32, FP_M=64)",2097152,,3720.0,,,,,legacy A3 OpenACC,,,,,169000000000,,
non-Kokkos,wisteria,gpu,cpp,openacc,manu.def,separate,baseline,-,"32_64 (FP_L=32, FP_M=64)",4194304,,3720.0,,,,,legacy A3 OpenACC,,,,,169000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,32 (FP_L=FP_M=32),1024,,134.0,,,,,legacy A4 OpenACC,,,,,6090000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,32 (FP_L=FP_M=32),2048,,267.0,,,,,legacy A4 OpenACC,,,,,12200000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,32 (FP_L=FP_M=32),4096,,531.0,,,,,legacy A4 OpenACC,,,,,24100000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,32 (FP_L=FP_M=32),8192,,1060.0,,,,,legacy A4 OpenACC,,,,,48200000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,32 (FP_L=FP_M=32),16384,,2130.0,,,,,legacy A4 OpenACC,,,,,97000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,32 (FP_L=FP_M=32),32768,,4170.0,,,,,legacy A4 OpenACC,,,,,190000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,32 (FP_L=FP_M=32),65536,,8120.0,,,,,legacy A4 OpenACC,,,,,369000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,32 (FP_L=FP_M=32),131072,,13600.0,,,,,legacy A4 OpenACC,,,,,617000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,32 (FP_L=FP_M=32),262144,,13400.0,,,,,legacy A4 OpenACC,,,,,611000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,32 (FP_L=FP_M=32),524288,,16000.0,,,,,legacy A4 OpenACC,,,,,725000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,32 (FP_L=FP_M=32),1048576,,17000.0,,,,,legacy A4 OpenACC,,,,,771000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,32 (FP_L=FP_M=32),2097152,,17400.0,,,,,legacy A4 OpenACC,,,,,792000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,32 (FP_L=FP_M=32),4194304,,17200.0,,,,,legacy A4 OpenACC,,,,,780000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,32 (FP_L=FP_M=32),1024,,134.0,,,,,legacy A4 OpenACC,,,,,6070000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,32 (FP_L=FP_M=32),2048,,267.0,,,,,legacy A4 OpenACC,,,,,12100000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,32 (FP_L=FP_M=32),4096,,530.0,,,,,legacy A4 OpenACC,,,,,24100000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,32 (FP_L=FP_M=32),8192,,1060.0,,,,,legacy A4 OpenACC,,,,,48200000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,32 (FP_L=FP_M=32),16384,,2130.0,,,,,legacy A4 OpenACC,,,,,97000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,32 (FP_L=FP_M=32),32768,,4170.0,,,,,legacy A4 OpenACC,,,,,190000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,32 (FP_L=FP_M=32),65536,,8120.0,,,,,legacy A4 OpenACC,,,,,369000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,32 (FP_L=FP_M=32),131072,,13600.0,,,,,legacy A4 OpenACC,,,,,617000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,32 (FP_L=FP_M=32),262144,,13400.0,,,,,legacy A4 OpenACC,,,,,610000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,32 (FP_L=FP_M=32),524288,,16000.0,,,,,legacy A4 OpenACC,,,,,725000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,32 (FP_L=FP_M=32),1048576,,17000.0,,,,,legacy A4 OpenACC,,,,,771000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,32 (FP_L=FP_M=32),2097152,,17400.0,,,,,legacy A4 OpenACC,,,,,792000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,32 (FP_L=FP_M=32),4194304,,17200.0,,,,,legacy A4 OpenACC,,,,,780000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,32 (FP_L=FP_M=32),1024,,134.0,,,,,legacy A4 OpenACC,,,,,6080000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,32 (FP_L=FP_M=32),2048,,267.0,,,,,legacy A4 OpenACC,,,,,12100000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,32 (FP_L=FP_M=32),4096,,531.0,,,,,legacy A4 OpenACC,,,,,24100000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,32 (FP_L=FP_M=32),8192,,1060.0,,,,,legacy A4 OpenACC,,,,,48200000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,32 (FP_L=FP_M=32),16384,,2130.0,,,,,legacy A4 OpenACC,,,,,97000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,32 (FP_L=FP_M=32),32768,,4170.0,,,,,legacy A4 OpenACC,,,,,190000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,32 (FP_L=FP_M=32),65536,,8120.0,,,,,legacy A4 OpenACC,,,,,369000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,32 (FP_L=FP_M=32),131072,,13600.0,,,,,legacy A4 OpenACC,,,,,617000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,32 (FP_L=FP_M=32),262144,,13400.0,,,,,legacy A4 OpenACC,,,,,611000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,32 (FP_L=FP_M=32),524288,,16000.0,,,,,legacy A4 OpenACC,,,,,725000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,32 (FP_L=FP_M=32),1048576,,17000.0,,,,,legacy A4 OpenACC,,,,,771000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,32 (FP_L=FP_M=32),2097152,,17400.0,,,,,legacy A4 OpenACC,,,,,792000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,32 (FP_L=FP_M=32),4194304,,17200.0,,,,,legacy A4 OpenACC,,,,,780000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,32 (FP_L=FP_M=32),1024,,134.0,,,,,legacy A4 OpenACC,,,,,6090000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,32 (FP_L=FP_M=32),2048,,267.0,,,,,legacy A4 OpenACC,,,,,12100000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,32 (FP_L=FP_M=32),4096,,531.0,,,,,legacy A4 OpenACC,,,,,24100000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,32 (FP_L=FP_M=32),8192,,1060.0,,,,,legacy A4 OpenACC,,,,,48200000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,32 (FP_L=FP_M=32),16384,,2130.0,,,,,legacy A4 OpenACC,,,,,97000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,32 (FP_L=FP_M=32),32768,,4170.0,,,,,legacy A4 OpenACC,,,,,190000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,32 (FP_L=FP_M=32),65536,,8120.0,,,,,legacy A4 OpenACC,,,,,369000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,32 (FP_L=FP_M=32),131072,,13600.0,,,,,legacy A4 OpenACC,,,,,616000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,32 (FP_L=FP_M=32),262144,,13400.0,,,,,legacy A4 OpenACC,,,,,611000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,32 (FP_L=FP_M=32),524288,,16000.0,,,,,legacy A4 OpenACC,,,,,725000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,32 (FP_L=FP_M=32),1048576,,17000.0,,,,,legacy A4 OpenACC,,,,,771000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,32 (FP_L=FP_M=32),2097152,,17400.0,,,,,legacy A4 OpenACC,,,,,792000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,32 (FP_L=FP_M=32),4194304,,17200.0,,,,,legacy A4 OpenACC,,,,,784000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,64 (FP_L=FP_M=64),1024,,88.0,,,,,legacy A4 OpenACC,,,,,4000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,64 (FP_L=FP_M=64),2048,,173.0,,,,,legacy A4 OpenACC,,,,,7850000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,64 (FP_L=FP_M=64),4096,,340.0,,,,,legacy A4 OpenACC,,,,,15500000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,64 (FP_L=FP_M=64),8192,,679.0,,,,,legacy A4 OpenACC,,,,,30900000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,64 (FP_L=FP_M=64),16384,,1360.0,,,,,legacy A4 OpenACC,,,,,61600000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,64 (FP_L=FP_M=64),32768,,2640.0,,,,,legacy A4 OpenACC,,,,,120000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,64 (FP_L=FP_M=64),65536,,5190.0,,,,,legacy A4 OpenACC,,,,,236000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,64 (FP_L=FP_M=64),131072,,7550.0,,,,,legacy A4 OpenACC,,,,,343000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,64 (FP_L=FP_M=64),262144,,7890.0,,,,,legacy A4 OpenACC,,,,,358000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,64 (FP_L=FP_M=64),524288,,8470.0,,,,,legacy A4 OpenACC,,,,,385000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,64 (FP_L=FP_M=64),1048576,,8400.0,,,,,legacy A4 OpenACC,,,,,382000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,64 (FP_L=FP_M=64),2097152,,8430.0,,,,,legacy A4 OpenACC,,,,,383000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,64 (FP_L=FP_M=64),4194304,,8250.0,,,,,legacy A4 OpenACC,,,,,375000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,64 (FP_L=FP_M=64),1024,,88.5,,,,,legacy A4 OpenACC,,,,,4020000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,64 (FP_L=FP_M=64),2048,,174.0,,,,,legacy A4 OpenACC,,,,,7900000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,64 (FP_L=FP_M=64),4096,,342.0,,,,,legacy A4 OpenACC,,,,,15500000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,64 (FP_L=FP_M=64),8192,,682.0,,,,,legacy A4 OpenACC,,,,,31000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,64 (FP_L=FP_M=64),16384,,1360.0,,,,,legacy A4 OpenACC,,,,,62000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,64 (FP_L=FP_M=64),32768,,2660.0,,,,,legacy A4 OpenACC,,,,,121000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,64 (FP_L=FP_M=64),65536,,5210.0,,,,,legacy A4 OpenACC,,,,,237000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,64 (FP_L=FP_M=64),131072,,7600.0,,,,,legacy A4 OpenACC,,,,,345000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,64 (FP_L=FP_M=64),262144,,7940.0,,,,,legacy A4 OpenACC,,,,,361000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,64 (FP_L=FP_M=64),524288,,8520.0,,,,,legacy A4 OpenACC,,,,,387000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,64 (FP_L=FP_M=64),1048576,,8440.0,,,,,legacy A4 OpenACC,,,,,383000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,64 (FP_L=FP_M=64),2097152,,8440.0,,,,,legacy A4 OpenACC,,,,,384000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,64 (FP_L=FP_M=64),4194304,,8220.0,,,,,legacy A4 OpenACC,,,,,374000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,64 (FP_L=FP_M=64),1024,,88.6,,,,,legacy A4 OpenACC,,,,,4030000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,64 (FP_L=FP_M=64),2048,,174.0,,,,,legacy A4 OpenACC,,,,,7910000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,64 (FP_L=FP_M=64),4096,,342.0,,,,,legacy A4 OpenACC,,,,,15500000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,64 (FP_L=FP_M=64),8192,,683.0,,,,,legacy A4 OpenACC,,,,,31000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,64 (FP_L=FP_M=64),16384,,1360.0,,,,,legacy A4 OpenACC,,,,,62000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,64 (FP_L=FP_M=64),32768,,2660.0,,,,,legacy A4 OpenACC,,,,,121000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,64 (FP_L=FP_M=64),65536,,5190.0,,,,,legacy A4 OpenACC,,,,,236000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,64 (FP_L=FP_M=64),131072,,7600.0,,,,,legacy A4 OpenACC,,,,,345000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,64 (FP_L=FP_M=64),262144,,7940.0,,,,,legacy A4 OpenACC,,,,,361000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,64 (FP_L=FP_M=64),524288,,8530.0,,,,,legacy A4 OpenACC,,,,,388000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,64 (FP_L=FP_M=64),1048576,,8420.0,,,,,legacy A4 OpenACC,,,,,383000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,64 (FP_L=FP_M=64),2097152,,8430.0,,,,,legacy A4 OpenACC,,,,,383000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O4,64 (FP_L=FP_M=64),4194304,,8290.0,,,,,legacy A4 OpenACC,,,,,377000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,64 (FP_L=FP_M=64),1024,,88.6,,,,,legacy A4 OpenACC,,,,,4030000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,64 (FP_L=FP_M=64),2048,,174.0,,,,,legacy A4 OpenACC,,,,,7910000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,64 (FP_L=FP_M=64),4096,,342.0,,,,,legacy A4 OpenACC,,,,,15500000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,64 (FP_L=FP_M=64),8192,,683.0,,,,,legacy A4 OpenACC,,,,,31000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,64 (FP_L=FP_M=64),16384,,1360.0,,,,,legacy A4 OpenACC,,,,,62000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,64 (FP_L=FP_M=64),32768,,2650.0,,,,,legacy A4 OpenACC,,,,,121000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,64 (FP_L=FP_M=64),65536,,5190.0,,,,,legacy A4 OpenACC,,,,,236000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,64 (FP_L=FP_M=64),131072,,7590.0,,,,,legacy A4 OpenACC,,,,,345000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,64 (FP_L=FP_M=64),262144,,7940.0,,,,,legacy A4 OpenACC,,,,,361000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,64 (FP_L=FP_M=64),524288,,8520.0,,,,,legacy A4 OpenACC,,,,,387000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,64 (FP_L=FP_M=64),1048576,,8410.0,,,,,legacy A4 OpenACC,,,,,382000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,64 (FP_L=FP_M=64),2097152,,8360.0,,,,,legacy A4 OpenACC,,,,,380000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,fast,64 (FP_L=FP_M=64),4194304,,8250.0,,,,,legacy A4 OpenACC,,,,,375000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,"32_64 (FP_L=32, FP_M=64)",1024,,88.0,,,,,legacy A4 OpenACC,,,,,4000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,"32_64 (FP_L=32, FP_M=64)",2048,,173.0,,,,,legacy A4 OpenACC,,,,,7840000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,"32_64 (FP_L=32, FP_M=64)",4096,,340.0,,,,,legacy A4 OpenACC,,,,,15400000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,"32_64 (FP_L=32, FP_M=64)",8192,,679.0,,,,,legacy A4 OpenACC,,,,,30800000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,"32_64 (FP_L=32, FP_M=64)",16384,,1360.0,,,,,legacy A4 OpenACC,,,,,61700000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,"32_64 (FP_L=32, FP_M=64)",32768,,2640.0,,,,,legacy A4 OpenACC,,,,,120000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,"32_64 (FP_L=32, FP_M=64)",65536,,5190.0,,,,,legacy A4 OpenACC,,,,,236000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,"32_64 (FP_L=32, FP_M=64)",131072,,7550.0,,,,,legacy A4 OpenACC,,,,,343000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,"32_64 (FP_L=32, FP_M=64)",262144,,7890.0,,,,,legacy A4 OpenACC,,,,,359000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,"32_64 (FP_L=32, FP_M=64)",524288,,8470.0,,,,,legacy A4 OpenACC,,,,,385000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,"32_64 (FP_L=32, FP_M=64)",1048576,,8400.0,,,,,legacy A4 OpenACC,,,,,382000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,"32_64 (FP_L=32, FP_M=64)",2097152,,8420.0,,,,,legacy A4 OpenACC,,,,,383000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O2,"32_64 (FP_L=32, FP_M=64)",4194304,,8270.0,,,,,legacy A4 OpenACC,,,,,376000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,"32_64 (FP_L=32, FP_M=64)",1024,,88.6,,,,,legacy A4 OpenACC,,,,,4030000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,"32_64 (FP_L=32, FP_M=64)",2048,,174.0,,,,,legacy A4 OpenACC,,,,,7910000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,"32_64 (FP_L=32, FP_M=64)",4096,,342.0,,,,,legacy A4 OpenACC,,,,,15500000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,"32_64 (FP_L=32, FP_M=64)",8192,,682.0,,,,,legacy A4 OpenACC,,,,,31000000000,,
non-Kokkos,miyabi,gpu,cpp,openacc,manu.opt,separate,あり,O3,"32_64 (FP_L=32, FP_M=64)",16384,,1360.0,,,,,legacy A4 OpenACC,,,,,62000000000,,
