category,machine,mode,language,impl,variant,memory_model,optimization_type,optimization_param,fp,nx,ny,nz,N,time_sec,performance_gflops,error,real_sec,user_sec,sys_sec,source_file
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,64,32,32,32,32768,1.023556e+01,1.363740e+00,2.677097e-09,1.040439e+01,1.036492e+01,1.739120e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-cpu-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,64,32,32,32,32768,1.023841e+01,1.363360e+00,2.677097e-09,1.040209e+01,1.035961e+01,1.767430e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-cpu-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,64,64,64,64,262144,1.373632e+01,2.032370e+00,1.448939e-07,1.389951e+01,1.387194e+01,1.625890e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-cpu-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,64,64,64,64,262144,1.373732e+01,2.032222e+00,1.448939e-07,1.390105e+01,1.353277e+01,5.048090e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-cpu-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,64,64,64,64,262144,1.374105e+01,2.031670e+00,1.448939e-07,1.390641e+01,1.352287e+01,5.190010e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-cpu-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,64,128,128,128,2097152,2.615570e+01,2.134700e+00,4.691762e-06,2.632099e+01,2.629582e+01,1.607690e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-cpu-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,64,128,128,128,2097152,2.615658e+01,2.134628e+00,4.691762e-06,2.632182e+01,2.627186e+01,1.844490e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-cpu-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,64,128,128,128,2097152,2.615678e+01,2.134612e+00,4.691762e-06,2.633113e+01,2.596013e+01,5.092140e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-cpu-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,64,256,256,256,16777216,2.679977e+01,4.166795e+00,1.890133e-07,2.698076e+01,2.696242e+01,1.506840e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-cpu-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,64,256,256,256,16777216,2.679758e+01,4.167136e+00,1.890133e-07,2.704356e+01,2.694945e+01,1.623990e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-cpu-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,64,256,256,256,16777216,2.680086e+01,4.166626e+00,1.890133e-07,2.697679e+01,2.696154e+01,1.507350e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-cpu-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,64,512,512,512,134217728,2.662489e+01,8.388328e+00,2.312551e-08,2.683844e+01,2.678315e+01,1.932990e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-cpu-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,64,512,512,512,134217728,2.670249e+01,8.363950e+00,2.312551e-08,2.691383e+01,2.689472e+01,1.531640e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-cpu-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/cpu-sweep,kokkos-default,opt-level-sweep,fast,64,512,512,512,134217728,2.670622e+01,8.362782e+00,2.312551e-08,2.691827e+01,2.689114e+01,1.620350e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-cpu-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,64,32,32,32,32768,1.019908e+01,1.368618e+00,2.677097e-09,1.048310e+01,1.033186e+01,2.644350e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,64,32,32,32,32768,1.020101e+01,1.368359e+00,2.677097e-09,1.036732e+01,1.034985e+01,1.519050e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,64,32,32,32,32768,1.019612e+01,1.369015e+00,2.677097e-09,1.036507e+01,1.034332e+01,1.563450e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,64,64,64,64,262144,1.426888e+01,1.956515e+00,1.448939e-07,1.443169e+01,1.404739e+01,5.177410e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,64,64,64,64,262144,1.430108e+01,1.952111e+00,1.448939e-07,1.446407e+01,1.433965e+01,2.573170e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,64,64,64,64,262144,1.437678e+01,1.941832e+00,1.448939e-07,1.454158e+01,1.418547e+01,4.911460e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,64,128,128,128,2097152,2.617906e+01,2.132796e+00,4.691762e-06,2.634509e+01,2.634031e+01,1.406960e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,64,128,128,128,2097152,2.615222e+01,2.134984e+00,4.691762e-06,2.631914e+01,2.628188e+01,1.730560e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,64,128,128,128,2097152,2.615201e+01,2.135001e+00,4.691762e-06,2.631745e+01,2.597441e+01,4.795570e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,64,256,256,256,16777216,2.665293e+01,4.189751e+00,1.890133e-07,2.683500e+01,2.641489e+01,5.580600e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,64,256,256,256,16777216,2.663001e+01,4.193358e+00,1.890133e-07,2.681337e+01,2.680810e+01,1.413460e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,64,256,256,256,16777216,2.664926e+01,4.190329e+00,1.890133e-07,2.683449e+01,2.679924e+01,1.708230e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,64,512,512,512,134217728,2.662129e+01,8.389461e+00,2.312551e-08,2.690291e+01,2.641953e+01,6.166840e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,64,512,512,512,134217728,2.668662e+01,8.368924e+00,2.312551e-08,2.697008e+01,2.694485e+01,1.607440e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm,kokkos-uvm,baseline,,64,512,512,512,134217728,2.668241e+01,8.370245e+00,2.312551e-08,2.696363e+01,2.692867e+01,1.712490e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,64,32,32,32,32768,3.169080e-01,4.404636e+01,2.677097e-09,6.027091e-01,3.943940e-01,3.231840e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fused-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,64,32,32,32,32768,3.151890e-01,4.428658e+01,2.677097e-09,4.851379e-01,3.924210e-01,2.242400e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fused-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,64,32,32,32,32768,3.211160e-01,4.346916e+01,2.677097e-09,4.859052e-01,4.159790e-01,2.016870e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fused-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,64,64,64,64,262144,9.124200e-02,3.059697e+02,1.448939e-07,2.577190e-01,1.354300e-01,2.558130e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fused-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,64,64,64,64,262144,9.143900e-02,3.053105e+02,1.448939e-07,2.562139e-01,1.493230e-01,2.389160e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fused-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,64,64,64,64,262144,9.139700e-02,3.054508e+02,1.448939e-07,2.561178e-01,1.074950e-01,2.794870e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fused-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,64,128,128,128,2097152,4.727300e-02,1.181109e+03,4.691762e-06,2.148900e-01,9.935600e-02,2.483900e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fused-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,64,128,128,128,2097152,4.726800e-02,1.181234e+03,4.691762e-06,1.444530e-01,1.372640e-01,1.414240e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fused-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,64,128,128,128,2097152,4.719800e-02,1.182986e+03,4.691762e-06,1.458352e-01,1.292780e-01,1.477470e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fused-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,64,256,256,256,16777216,5.917600e-02,1.887068e+03,1.890133e-07,1.659701e-01,1.400520e-01,1.575580e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fused-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,64,256,256,256,16777216,5.839700e-02,1.912241e+03,1.890133e-07,1.658399e-01,1.399450e-01,1.574390e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fused-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,64,256,256,256,16777216,5.878900e-02,1.899491e+03,1.890133e-07,2.388949e-01,1.744290e-01,1.982150e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fused-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,64,512,512,512,134217728,1.173970e-01,1.902419e+03,2.312551e-08,2.888999e-01,2.749540e-01,1.447120e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fused-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,64,512,512,512,134217728,1.155500e-01,1.932828e+03,2.312551e-08,3.688469e-01,2.843950e-01,2.166820e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fused-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-fused,kokkos-uvm,fused,,64,512,512,512,134217728,1.131270e-01,1.974226e+03,2.312551e-08,3.557432e-01,2.575860e-01,2.304720e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-fused-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,64,32,32,32,32768,1.014372e+01,1.376088e+00,2.677097e-09,1.048452e+01,1.027451e+01,2.575170e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,64,32,32,32,32768,1.014578e+01,1.375808e+00,2.677097e-09,1.031263e+01,1.028397e+01,1.619520e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,64,32,32,32,32768,1.014459e+01,1.375970e+00,2.677097e-09,1.030829e+01,1.024829e+01,1.942020e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,64,64,64,64,262144,1.425579e+01,1.958312e+00,1.448939e-07,1.441745e+01,1.439015e+01,1.617610e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,64,64,64,64,262144,1.425774e+01,1.958044e+00,1.448939e-07,1.442080e+01,1.437135e+01,1.814050e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,64,64,64,64,262144,1.425320e+01,1.958668e+00,1.448939e-07,1.441560e+01,1.439583e+01,1.518800e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,64,128,128,128,2097152,2.596815e+01,2.150117e+00,4.691762e-06,2.613624e+01,2.589307e+01,3.766980e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,64,128,128,128,2097152,2.596828e+01,2.150107e+00,4.691762e-06,2.613381e+01,2.571310e+01,5.574920e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,64,128,128,128,2097152,2.596875e+01,2.150068e+00,4.691762e-06,2.613689e+01,2.610276e+01,1.687220e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,64,256,256,256,16777216,2.645376e+01,4.221295e+00,1.890133e-07,2.663568e+01,2.662981e+01,1.406850e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,64,256,256,256,16777216,2.643096e+01,4.224938e+00,1.890133e-07,2.669384e+01,2.620469e+01,5.579630e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,64,256,256,256,16777216,2.643709e+01,4.223957e+00,1.890133e-07,2.662352e+01,2.658758e+01,1.708190e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,64,512,512,512,134217728,2.648236e+01,8.433475e+00,2.312551e-08,2.676556e+01,2.631594e+01,5.874090e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,64,512,512,512,134217728,2.646686e+01,8.438414e+00,2.312551e-08,2.674844e+01,2.671387e+01,1.707910e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,range/uvm-sweep,kokkos-uvm,opt-level-sweep,fast,64,512,512,512,134217728,2.647133e+01,8.436988e+00,2.312551e-08,2.675581e+01,2.671962e+01,1.713650e-01,diffusion//tmp/claude-16304/dlogs/kokkos-range-uvm-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,64,32,32,32,32768,1.021690e+01,1.366231e+00,2.677097e-09,1.048624e+01,1.034043e+01,2.630630e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-baseline-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,64,32,32,32,32768,1.021093e+01,1.367029e+00,2.677097e-09,1.038111e+01,1.035123e+01,1.638900e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-baseline-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,64,32,32,32,32768,1.022411e+01,1.365268e+00,2.677097e-09,1.038555e+01,1.035791e+01,1.620000e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-baseline-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,64,64,64,64,262144,1.018898e+01,2.739950e+00,1.448939e-07,1.035155e+01,1.032599e+01,1.528350e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-baseline-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,64,64,64,64,262144,1.018976e+01,2.739739e+00,1.448939e-07,1.035274e+01,1.034014e+01,1.417840e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-baseline-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,64,64,64,64,262144,1.019031e+01,2.739591e+00,1.448939e-07,1.035316e+01,1.035445e+01,1.315810e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-baseline-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,64,128,128,128,2097152,1.094874e+01,5.099636e+00,4.691762e-06,1.111216e+01,1.073342e+01,5.142890e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-baseline-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,64,128,128,128,2097152,1.098147e+01,5.084436e+00,4.691762e-06,1.114569e+01,1.111852e+01,1.618710e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-baseline-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,64,128,128,128,2097152,1.097202e+01,5.088816e+00,4.691762e-06,1.113600e+01,1.080394e+01,4.660150e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-baseline-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,64,256,256,256,16777216,1.270140e+01,8.791879e+00,1.890133e-07,1.287456e+01,1.285245e+01,1.537880e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-baseline-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,64,256,256,256,16777216,1.270076e+01,8.792324e+00,1.890133e-07,1.287658e+01,1.285646e+01,1.514900e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-baseline-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,64,256,256,256,16777216,1.269267e+01,8.797922e+00,1.890133e-07,1.287853e+01,1.286167e+01,1.515510e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-baseline-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,64,512,512,512,134217728,1.305671e+01,1.710525e+01,2.312551e-08,1.326900e+01,1.324012e+01,1.634630e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-baseline-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,64,512,512,512,134217728,1.305528e+01,1.710712e+01,2.312551e-08,1.326569e+01,1.324897e+01,1.514740e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-baseline-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/baseline,kokkos-default,baseline,,64,512,512,512,134217728,1.305114e+01,1.711255e+01,2.312551e-08,1.326234e+01,1.324525e+01,1.515470e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-baseline-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,64,32,32,32,32768,4.799129e+00,2.908579e+00,2.677097e-09,5.063906e+00,4.934990e+00,2.457250e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-cpu-chunk-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,64,32,32,32,32768,4.804120e+00,2.905557e+00,2.677097e-09,4.970617e+00,4.927772e+00,1.745250e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-cpu-chunk-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,64,32,32,32,32768,4.797369e+00,2.909646e+00,2.677097e-09,4.958575e+00,4.928958e+00,1.639570e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-cpu-chunk-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,64,64,64,64,262144,4.496825e+00,6.208222e+00,1.448939e-07,4.660804e+00,4.312756e+00,4.833260e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-cpu-chunk-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,64,64,64,64,262144,4.496810e+00,6.208243e+00,1.448939e-07,4.658964e+00,4.372660e+00,4.202760e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-cpu-chunk-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,64,64,64,64,262144,4.496946e+00,6.208055e+00,1.448939e-07,4.659680e+00,4.619825e+00,1.745260e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-cpu-chunk-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,64,128,128,128,2097152,5.216470e+00,1.070352e+01,4.691762e-06,5.381163e+00,5.010068e+00,5.845070e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-cpu-chunk-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,64,128,128,128,2097152,5.248854e+00,1.063748e+01,4.691762e-06,5.415462e+00,5.398785e+00,1.784210e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-cpu-chunk-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,64,128,128,128,2097152,5.030027e+00,1.110025e+01,4.691762e-06,5.194682e+00,4.905300e+00,4.238030e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-cpu-chunk-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,64,256,256,256,16777216,6.282264e+00,1.777530e+01,1.890133e-07,6.455286e+00,6.432331e+00,1.529080e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-cpu-chunk-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,64,256,256,256,16777216,6.336871e+00,1.762213e+01,1.890133e-07,6.512078e+00,6.502564e+00,1.431380e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-cpu-chunk-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,64,256,256,256,16777216,6.320411e+00,1.766802e+01,1.890133e-07,6.497359e+00,6.488948e+00,1.428380e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-cpu-chunk-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,64,512,512,512,134217728,6.728886e+00,3.319098e+01,2.312551e-08,6.939701e+00,6.750657e+00,3.223900e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-cpu-chunk-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,64,512,512,512,134217728,6.729498e+00,3.318796e+01,2.312551e-08,6.941111e+00,6.893299e+00,1.832780e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-cpu-chunk-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/cpu-chunk-sweep,kokkos-default,chunk-sweep,chunk8,64,512,512,512,134217728,6.742904e+00,3.312198e+01,2.312551e-08,6.953847e+00,6.626897e+00,4.621260e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-cpu-chunk-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/uvm-chunk-sweep,kokkos-uvm,chunk-sweep,chunk8,64,32,32,32,32768,4.800359e+00,2.907833e+00,2.677097e-09,5.071022e+00,4.941759e+00,2.460620e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-uvm-chunk-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/uvm-chunk-sweep,kokkos-uvm,chunk-sweep,chunk8,64,32,32,32,32768,4.792836e+00,2.912398e+00,2.677097e-09,4.959559e+00,4.941218e+00,1.540920e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-uvm-chunk-sweep-fp64.log
Kokkos,miyabi,gpu,cpp,kokkos,team/uvm-chunk-sweep,kokkos-uvm,chunk-sweep,chunk8,64,32,32,32,32768,4.799896e+00,2.908114e+00,2.677097e-09,4.964367e+00,4.910570e+00,1.859790e-01,diffusion//tmp/claude-16304/dlogs/kokkos-team-uvm-chunk-sweep-fp64.log
